,player_id,player,tournament_id,tournament,course,city,state,purse,no_cut,finish,position,made_cut,rounds_played,strokes,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
2714,10363,Kramer Hickok,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,139,1.02,0.03,-1.25,0.17,-1.06,0.33
2715,2552,Kevin Kisner,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,147,-0.12,0.79,-1.63,0.92,0.08,-3.67
2716,10364,Kurt Kitayama,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,145,-2.48,-0.32,-1.97,-2.27,-4.56,-2.67
2717,6689,Kelly Kraft,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,142,-1.11,-0.33,3.4,-0.65,2.42,-1.51
2718,8906,Keith Mitchell,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T12,12.0,True,4,270,1.16,-0.16,0.48,1.08,1.4,2.09
2719,1778,Kyle Stanley,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,69,69.0,True,4,284,-1.2,-0.52,-0.13,0.41,-0.24,-1.41
2720,1077,Kevin Streelman,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T51,51.0,True,4,278,-0.77,0.67,-1.77,0.55,-0.56,-0.08
2721,3793,Kevin Tway,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,142,2.97,-0.04,-0.46,-3.5,-4.01,-1.17
2722,601,Luke Donald,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,143,-1.17,1.26,-0.37,-3.76,-2.87,-1.67
2723,676,Lucas Glover,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,140,1.19,0.1,0.07,0.59,0.77,-0.17
2724,5962,Lanto Griffin,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T40,40.0,True,4,276,-0.99,-0.66,0.6,0.72,0.66,0.42
2725,4404991,Lee Hodges,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T57,57.0,True,4,279,-1.66,0.15,0.03,0.04,0.22,-0.16
2726,1059,Luke List,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T10,10.0,True,4,269,0.03,0.57,0.87,1.42,2.86,2.34
2727,1293,Louis Oosthuizen,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,WD,0.0,False,1,69,1.13,-0.52,-1.92,-1.39,-3.82,-2.69
2728,4859,Michael Gligic,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T29,29.0,True,4,274,-0.19,0.31,0.46,0.42,1.2,0.92
2729,8973,Max Homa,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,141,0.48,-0.03,-1.01,0.87,-0.17,-1.01
2730,6931,Mackenzie Hughes,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,2,2.0,True,4,263,0.08,0.45,2.08,0.61,3.14,3.84
2731,1367,Matt Jones,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,141,-0.29,1.31,-1.82,-0.89,-1.41,-1.01
2732,257,Matt Kuchar,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T37,37.0,True,4,275,0.76,0.54,-1.4,0.44,-0.43,0.67
2733,6954,Matthew NeSmith,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T29,29.0,True,4,274,0.39,-0.2,-0.56,0.37,-0.39,0.92
2734,9931,Mito Pereira,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T29,29.0,True,4,274,1.83,-0.07,-0.77,-0.65,-1.49,0.92
2735,5729,Matthias Schwab,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T22,22.0,True,4,272,0.14,0.45,0.37,-0.62,0.19,1.42
2736,3688,Michael Thompson,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T57,57.0,True,4,279,-0.62,0.47,-0.56,-0.29,-0.38,-0.33
2737,6151,Martin Trainer,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,149,0.28,-1.84,-2.23,0.1,-3.97,-5.01
2738,10548,Matt Wallace,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,67,67.0,True,4,282,0.1,-0.67,-0.98,-0.1,-1.76,-1.08
2739,10048,Nick Hardy,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T63,63.0,True,4,281,0.24,-0.8,-0.96,-0.81,-2.56,-0.83
2740,1600,Nate Lashley,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T51,51.0,True,4,278,-0.09,0.31,0.05,0.06,0.43,-0.08
2741,1042,Nick Watney,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,141,-1.55,0.27,0.43,1.8,2.51,-0.67
2742,10831,Paul Barjon,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,141,-0.68,0.18,-1.6,1.07,-0.36,-0.67
2743,3980,Patton Kizzire,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,139,-0.32,-1.15,-0.66,1.1,-0.72,0.33
2744,5692,Peter Malnati,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T40,40.0,True,4,276,-0.51,0.23,-0.23,0.18,0.18,0.42
2745,6825,Patrick Rodgers,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T57,57.0,True,4,279,-0.26,0.2,-0.41,-0.2,-0.4,-0.33
2746,1674,Peter Uihlein,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,142,-0.61,-0.18,0.71,0.04,0.57,-1.17
2747,1750,Ryan Armour,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,142,0.12,-0.78,-0.9,0.87,-0.81,-1.51
2748,5409,Russell Henley,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T22,22.0,True,4,272,0.38,0.14,-0.18,0.21,0.17,1.59
2749,4483,Russell Knox,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T40,40.0,True,4,276,-1.99,-0.43,1.05,0.37,1.0,0.42
2750,6090,Roger Sloan,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T61,61.0,True,4,280,-0.9,-0.38,0.22,-0.28,-0.43,-0.58
2751,5619,Robert Streb,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,139,1.07,0.51,-1.55,-0.07,-1.11,0.33
2752,9804,Richy Werenski,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,143,0.17,2.09,-2.08,-1.22,-1.21,-1.67
2753,78,Stewart Cink,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,145,0.34,-2.3,-0.93,-3.15,-6.38,-2.67
2754,1195,Scott Gutschewski,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,143,-1.37,0.28,-1.31,0.7,-0.33,-2.01
2755,6937,Stephan Jaeger,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,141,1.38,-0.17,0.43,-1.33,-1.07,-1.01
2756,4449,Sung Kang,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T63,63.0,True,4,281,0.88,0.81,-2.09,-1.04,-2.32,-0.66
2757,10404,Sebastian Munoz,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,3,3.0,True,4,264,0.83,0.45,1.71,0.67,2.84,3.42
2758,1037,Scott Piercy,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T70,70.0,True,4,285,-1.14,-0.28,0.83,-1.52,-0.97,-1.66
2759,6001,Seamus Power,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T4,4.0,True,4,267,0.17,1.12,1.22,-0.16,2.17,2.67
2760,10932,Seth Reeves,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,145,-1.49,-0.43,-0.16,-1.95,-2.54,-2.67
2761,7001,Sam Ryder,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,145,0.66,-0.02,0.12,0.55,0.65,-3.01
2762,9478,Scottie Scheffler,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T57,57.0,True,4,279,-0.03,-0.06,-0.55,0.31,-0.3,-0.33
2763,3378,Scott Stallings,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T29,29.0,True,4,274,0.99,0.4,-0.94,-0.89,-1.44,1.09
2764,8961,Sepp Straka,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,143,-1.23,-0.04,-1.63,1.2,-0.47,-2.01
2765,10980,Sahith Theegala,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,141,1.38,-0.17,-0.49,-0.76,-1.42,-0.67
2766,9569,Tyler Duncan,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,142,-1.15,0.39,-1.47,1.2,0.11,-1.17
2767,9513,Talor Gooch,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,1,1.0,True,4,260,1.68,0.96,2.09,-0.18,2.88,4.59
2768,6086,Tom Hoge,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T4,4.0,True,4,267,0.44,0.63,1.46,0.03,2.11,2.84
2769,9002,Tyler McCumber,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T4,4.0,True,4,267,1.69,-0.06,1.62,0.64,2.2,2.84
2770,3970,Troy Merritt,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T22,22.0,True,4,272,-1.24,0.56,0.89,1.01,2.46,1.59
2771,10664,Taylor Moore,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T8,8.0,True,4,268,0.75,0.73,0.44,0.63,1.8,2.59
2772,9626,Trey Mullinax,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,141,0.08,0.91,-2.32,0.63,-0.78,-1.01
2773,9658,Taylor Pendrith,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T26,26.0,True,4,273,1.67,-0.82,0.62,0.08,-0.12,1.34
2774,1185,Vaughn Taylor,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,CUT,0.0,False,2,141,-0.73,1.81,1.76,0.13,3.7,-0.67
2775,4408315,Vincent Whaley,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T63,63.0,True,4,281,-0.44,-0.39,-2.15,0.86,-1.67,-0.66
2776,11119,Wyndham Clark,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T29,29.0,True,4,274,2.76,-0.08,-0.6,-1.07,-1.76,0.92
2777,3532,William McGirt,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T51,51.0,True,4,278,-1.14,-0.07,-0.19,0.07,-0.19,-0.08
2778,1614,Webb Simpson,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T8,8.0,True,4,268,-0.44,0.09,3.28,0.63,3.99,2.59
2779,686,Zach Johnson,401353202,The RSM Classic,Sea Island Resort,Sea Island,GA,7.2,False,T16,16.0,True,4,271,0.22,-0.25,1.05,0.66,1.45,1.67
2780,4989,Anirban Lahiri,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,143,-1.51,1.3,-0.58,0.0,0.72,-0.79
2781,4682,Andrew Landry,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,143,-0.43,-0.29,-0.17,0.1,-0.36,-0.79
2782,6015,Adam Long,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T11,11.0,True,4,276,0.57,0.68,0.78,-0.18,1.28,1.85
2783,5502,Andrew Putnam,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T41,41.0,True,4,282,1.06,-0.17,-0.15,-0.39,-0.71,0.35
2784,10906,Aaron Rai,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T19,19.0,True,4,278,-0.49,-0.2,1.43,0.6,1.84,1.35
2785,10372,Adam Schenk,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T29,29.0,True,4,280,0.57,-0.14,0.51,-0.1,0.28,0.85
2786,388,Adam Scott,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T54,54.0,True,4,285,-0.03,0.0,-1.07,0.69,-0.38,-0.4
2787,9484,Alex Smalley,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T15,15.0,True,4,277,0.89,0.1,0.23,0.38,0.71,1.6
2788,9127,Adam Svensson,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,145,-0.35,-0.58,-0.7,-0.16,-1.44,-1.79
2789,10577,Aaron Wise,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T26,26.0,True,4,279,0.23,-0.61,0.89,0.59,0.86,1.1
2790,1626,Bronson Burgoon,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T35,35.0,True,4,281,-0.47,-0.13,1.27,-0.06,1.07,0.6
2791,2283,Brice Garnett,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T50,50.0,True,4,284,1.22,-0.53,-0.11,-0.74,-1.37,-0.15
2792,159,Brian Gay,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,147,1.55,-0.49,-1.79,-2.05,-4.33,-2.79
2793,4383,Branden Grace,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,147,-0.13,1.18,-2.26,-1.58,-2.66,-2.79
2794,774,Bill Haas,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,143,-0.48,1.03,-1.39,0.05,-0.31,-0.79
2795,9584,Brandon Hagy,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,147,-1.49,-0.47,-1.15,0.32,-1.3,-2.79
2796,1225,Brian Harman,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T54,54.0,True,4,285,-0.35,0.7,-0.59,-0.16,-0.05,-0.4
2797,6798,Brooks Koepka,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,143,0.92,-0.34,-0.81,-0.55,-1.71,-0.79
2798,8910,Benjamin Silverman,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,144,-1.1,0.5,-0.58,-0.11,-0.19,-1.29
2799,1222,Brandt Snedeker,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,148,-1.39,0.39,-0.89,-1.41,-1.9,-3.29
2800,3599,Brian Stuard,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,66,66.0,True,4,289,0.34,-0.41,-0.17,-1.16,-1.74,-1.4
2801,9243,Christiaan Bezuidenhout,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,144,-0.26,-0.12,-0.24,-0.67,-1.03,-1.29
2802,10863,Cameron Davis,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,143,-1.96,0.04,0.95,0.18,1.17,-0.79
2803,5704,Chesson Hadley,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,146,-0.32,-1.4,-0.29,-0.27,-1.97,-2.29
2804,10714,Chase Koepka,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,157,-2.09,-2.79,-2.1,-0.8,-5.7,-7.79
2805,6017,C.T. Pan,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,144,-1.11,0.05,-0.51,0.29,-0.17,-1.29
2806,769,Chez Reavie,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T41,41.0,True,4,282,-0.15,0.6,0.56,-0.67,0.49,0.35
2807,9131,Cameron Smith,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T15,15.0,True,4,277,1.1,0.27,1.02,-0.79,0.5,1.6
2808,1352,Chris Stroud,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T35,35.0,True,4,281,0.02,0.04,0.81,-0.27,0.58,0.6
2809,4645,Cameron Tringale,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T7,7.0,True,4,275,0.59,0.96,0.56,-0.01,1.51,2.1
2810,5167,Dylan Frittelli,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T19,19.0,True,4,278,-0.3,0.41,0.46,0.78,1.65,1.35
2811,6701,David Lipsky,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,145,-0.68,-0.53,-0.44,-0.15,-1.11,-1.79
2812,10054,Denny McCarthy,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T11,11.0,True,4,276,1.01,0.88,-0.03,-0.01,0.84,1.85
2813,11448,Doc Redman,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,144,-1.85,0.21,0.32,0.03,0.56,-1.29
2814,10058,Davis Riley,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T29,29.0,True,4,280,0.45,-0.12,0.05,0.47,0.4,0.85
2816,4304,Danny Willett,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,148,-1.3,-1.63,-0.38,0.02,-1.99,-3.29
2818,1483,Francesco Molinari,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,WD,0.0,False,1,72,-1.05,-0.72,0.18,-0.15,-0.69,-1.74
2820,11333,Greyson Sigg,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,143,-0.81,0.15,-0.39,0.26,0.02,-0.79
2821,3550,Gary Woodland,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,146,-0.64,0.06,-1.49,-0.23,-1.65,-2.29
2822,4844,Harry Higgs,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T50,50.0,True,4,284,0.86,-0.1,-0.76,-0.15,-1.01,-0.15
2823,11387,Hank Lebioda,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T15,15.0,True,4,277,1.62,-0.55,0.6,-0.08,-0.02,1.6
2824,5573,Henrik Norlander,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,67,67.0,True,4,290,-0.01,-0.92,-0.48,-0.24,-1.64,-1.65
2825,576,Henrik Stenson,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,146,0.56,-1.28,-0.78,-0.79,-2.85,-2.29
2826,5504,Hudson Swafford,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T35,35.0,True,4,281,0.36,-0.73,0.53,0.45,0.24,0.6
2827,6991,Harold Varner III,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,WD,0.0,False,1,77,0.0,-0.7,-4.92,-1.12,-6.74,-6.74
2828,619,Ian Poulter,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,142,0.45,0.54,-1.09,-0.18,-0.73,-0.29
2829,5902,Joseph Bramlett,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,145,0.46,0.36,-1.65,-0.95,-2.25,-1.79
2830,6196,Joel Dahmen,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T5,5.0,True,4,274,0.46,-0.15,1.37,0.67,1.89,2.35
2831,1680,Jason Day,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T54,54.0,True,4,285,0.24,0.03,-0.19,-0.48,-0.64,-0.4
2832,110,Jason Dufner,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,142,0.79,-1.25,-0.51,0.69,-1.08,-0.29
2833,5025,James Hahn,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,142,-0.74,0.55,-0.55,0.46,0.45,-0.29
2834,3598,Jim Herman,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T54,54.0,True,4,285,-0.44,-0.17,0.1,0.11,0.04,-0.4
2835,5797,John Huh,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,145,-0.24,-1.19,-0.66,0.3,-1.55,-1.79
2836,3317,Jason Kokrak,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,1,1.0,True,4,270,2.17,-0.97,1.61,0.54,1.18,3.35
2837,11099,Joaquin Niemann,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,143,-0.63,0.55,-0.36,-0.35,-0.16,-0.79
2838,10505,J.T. Poston,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,145,-0.49,0.8,-2.54,0.44,-1.3,-1.79
2839,10166,J.J. Spaun,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T46,46.0,True,4,283,0.32,0.19,-0.09,-0.33,-0.22,0.1
2840,1030,Jhonattan Vegas,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T26,26.0,True,4,279,-0.56,0.13,0.24,1.28,1.65,1.1
2841,446,Jimmy Walker,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,147,-1.46,0.05,-0.15,-1.24,-1.33,-2.79
2842,10363,Kramer Hickok,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,4,4.0,True,4,273,1.25,0.72,1.08,-0.46,1.35,2.6
2843,6689,Kelly Kraft,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T29,29.0,True,4,280,2.26,-0.6,-0.2,-0.61,-1.41,0.85
2844,8906,Keith Mitchell,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T41,41.0,True,4,282,-0.12,0.54,-0.79,0.72,0.47,0.35
2845,1778,Kyle Stanley,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,142,0.41,-0.38,-0.52,0.2,-0.7,-0.29
2846,1077,Kevin Streelman,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T50,50.0,True,4,284,0.41,0.34,-0.61,-0.29,-0.56,-0.15
2847,3793,Kevin Tway,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T2,2.0,True,4,272,2.19,-0.14,-0.17,0.97,0.66,2.85
2848,5962,Lanto Griffin,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T64,64.0,True,4,288,-0.02,-0.89,-0.52,0.28,-1.13,-1.15
2849,4404991,Lee Hodges,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T46,46.0,True,4,283,-0.88,0.96,-0.45,0.47,0.98,0.1
2850,1059,Luke List,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T11,11.0,True,4,276,-1.45,1.44,0.91,0.95,3.3,1.85
2851,455,Lee Westwood,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,154,-0.99,-1.83,-2.21,-1.26,-5.3,-6.29
2852,7110,MJ Daffue,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T64,64.0,True,4,288,-0.48,-0.36,-0.39,0.07,-0.67,-1.15
2853,8973,Max Homa,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T35,35.0,True,4,281,-0.3,-0.32,0.85,0.36,0.89,0.6
2854,6931,Mackenzie Hughes,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T29,29.0,True,4,280,-0.27,0.92,-0.09,0.29,1.12,0.85
2855,2571,Martin Laird,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,143,-1.78,-0.17,0.81,0.35,0.99,-0.79
2856,3351,Marc Leishman,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T19,19.0,True,4,278,0.21,0.05,0.73,0.36,1.14,1.35
2857,9530,Maverick McNealy,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T19,19.0,True,4,278,0.16,-0.28,1.2,0.26,1.18,1.35
2858,6954,Matthew NeSmith,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T46,46.0,True,4,283,-0.56,0.82,-0.13,-0.03,0.65,0.1
2859,9931,Mito Pereira,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T29,29.0,True,4,280,1.04,-0.37,0.18,0.0,-0.19,0.85
2860,5729,Matthias Schwab,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T35,35.0,True,4,281,0.72,-0.07,-0.14,0.08,-0.12,0.6
2861,6151,Martin Trainer,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T5,5.0,True,4,274,1.93,0.03,0.29,0.09,0.42,2.35
2862,4412121,Matthew Wolff,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T11,11.0,True,4,276,0.82,1.07,-0.46,0.41,1.03,1.85
2863,1600,Nate Lashley,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,147,-0.41,-0.74,-0.8,-0.83,-2.37,-2.79
2864,3792,Nick Taylor,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T41,41.0,True,4,282,-0.01,0.3,-0.13,0.2,0.36,0.35
2865,1042,Nick Watney,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,143,-0.75,-1.04,0.57,0.43,-0.04,-0.79
2866,10831,Paul Barjon,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,142,-0.4,0.03,-0.28,0.37,0.11,-0.29
2867,5692,Peter Malnati,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,142,-1.58,0.99,0.55,-0.25,1.29,-0.29
2868,707,Pat Perez,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,146,-1.53,-0.06,-0.35,-0.36,-0.76,-2.29
2869,5579,Patrick Reed,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T61,61.0,True,4,287,-0.32,0.12,-0.42,-0.28,-0.58,-0.9
2870,1674,Peter Uihlein,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,142,-0.63,0.53,0.06,-0.25,0.34,-0.29
2871,5409,Russell Henley,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T7,7.0,True,4,275,0.94,0.29,0.78,0.09,1.16,2.1
2872,4483,Russell Knox,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,CUT,0.0,False,2,142,-1.86,0.38,0.73,0.46,1.57,-0.29
2873,962,Ryan Palmer,401353201,Houston Open,Memorial Park GC,Houston,TX,7.5,False,T26,26.0,True,4,279,-0.13,-0.03,0.69,0.57,1.23,1.1
